Student_ID,Student_Country,Question_ID,Type_of_Answer,Question_Level,Topic,Subtopic,Keywords
1284,Italy,432,1,Advanced,Linear_Algebra,Vector_Spaces,Linear_independence_Subspace_Linear_combination_Linear_dependence_Span
72,Portugal,432,0,Advanced,Linear_Algebra,Vector_Spaces,Linear_independence_Subspace_Linear_combination_Linear_dependence_Span
956,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
956,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
956,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
387,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1271,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1023,Lithuania,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1023,Lithuania,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1023,Lithuania,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1023,Lithuania,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1319,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1076,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
168,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
750,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
750,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1252,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1252,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
967,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1082,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1079,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1331,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
457,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1150,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1158,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
376,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1241,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1244,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1157,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1256,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1282,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
509,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
509,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
394,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
890,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1147,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1135,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1146,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1288,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1288,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1147,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1122,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1080,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1363,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1332,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1077,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
973,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
426,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
899,Lithuania,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1275,Lithuania,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1196,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1196,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1220,Slovenia,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
884,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
851,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
955,Lithuania,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
955,Lithuania,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
955,Lithuania,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
36,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1308,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1308,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1289,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1289,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1290,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1286,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1286,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1300,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1300,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1291,Italy,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1284,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
885,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
72,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
840,Italy,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1273,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1272,Portugal,433,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
374,Portugal,433,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Dimension
1271,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1023,Lithuania,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1023,Lithuania,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1023,Lithuania,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
91,Lithuania,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
91,Lithuania,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1312,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
168,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
168,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
750,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1252,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1252,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
972,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
972,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1079,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1182,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1182,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1241,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1244,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1244,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
509,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
473,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
535,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1147,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1288,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1146,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1179,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1334,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1109,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1080,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1363,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1087,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1077,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
973,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
426,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
426,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
426,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1196,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1196,Slovenia,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1220,Slovenia,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
851,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
955,Lithuania,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1324,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1322,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1322,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1308,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1308,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1289,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1291,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1286,Italy,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1300,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1070,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
72,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
72,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
840,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1273,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
625,Russian_Federation,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
634,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
634,Italy,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1242,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1341,Portugal,434,1,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
1272,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
374,Portugal,434,0,Basic,Linear_Algebra,Vector_Spaces,Subspace_Basis_Dimension
956,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
956,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1271,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1023,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1023,Lithuania,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1023,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
91,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
91,Lithuania,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1229,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1076,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
168,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
168,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
168,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1252,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1252,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
967,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1331,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
465,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1081,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
483,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1182,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1241,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1244,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1157,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1157,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1244,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1256,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
509,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
394,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
394,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
375,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
890,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1163,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1147,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1147,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1147,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1166,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1288,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1288,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1288,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
974,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1179,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1332,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1288,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1288,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1087,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1109,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1080,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1363,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1411,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
966,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1077,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
890,Portugal,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
973,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1087,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
426,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
359,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1197,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
899,Lithuania,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1220,Slovenia,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
851,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
851,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
955,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
955,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
955,Lithuania,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
36,Portugal,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1322,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1322,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1289,Italy,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1286,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1300,Italy,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1291,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
1299,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
840,Italy,435,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
634,Italy,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
634,Italy,435,1,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
956,Portugal,436,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
956,Portugal,436,0,Basic,Linear_Algebra,Vector_Spaces,Euclidean_spaces_Orthogonal_basis_Basis
